# best iteration: (array([25]),)
261018.828125,18711.017578
16.790102,16.672554
16.201328,16.178837
16.035517,15.952616
15.505017,15.960128
16.979765,14.629805
13.028830,13.186028
11.582849,11.872565
11.390523,12.949911
7.942801,8.231736
5.138886,5.325193
2.932267,3.065891
2.169790,2.202793
1.775949,1.868200
1.671335,1.758912
1.599889,1.691056
1.520671,1.608150
1.390954,1.485145
1.294723,1.373702
1.327092,1.447270
1.224092,1.297712
15.241685,24.038950
1.229781,1.286765
1.746156,3.004445
1.135085,1.188515
1.122416,1.172644
