# best iteration: (array([47]),)
868316.500000,83570.742188
16.780052,16.639830
16.576929,16.492077
16.382431,16.279139
20.309742,27.604078
138.380096,166.831070
16.235609,16.187393
25.776831,16.009312
23.337311,15.126593
13.277390,13.700538
12.168970,12.688884
11.732102,12.264778
10.747779,11.205168
10.369370,10.839703
9.809834,10.266376
9.219732,9.668831
9.417216,9.647861
31.858704,26.204414
6.740352,7.494441
26.092899,29.714588
4.651197,4.523438
5.799996,4.521414
5.967836,7.546540
1.960244,2.040114
1.802461,1.816319
1.661897,1.716007
1.635036,1.689804
17.408577,28.145208
73.190048,18.334791
1.627797,1.699164
1.742789,2.082708
7.545662,2.941414
1.538957,1.606691
25.544209,29.236185
1.927521,1.914934
8.804145,8.905825
1.637719,1.639272
1.513258,1.599375
1.868710,1.736518
1.545437,1.606237
1.514185,1.588521
1.503937,1.579720
17.736252,20.659233
1.499339,1.575161
1.482522,1.561224
1.562369,1.616243
5.354036,9.040915
1.260997,1.317093
