# best iteration: (array([50]),)
4159375.750000,2448001.250000
21.177448,21.469633
18.252661,18.438665
16.543495,16.555984
15.538925,15.589486
14.008024,14.238540
12.523846,13.022493
12.115022,12.682247
11.851536,12.438303
11.523399,12.112793
11.412979,11.996384
11.088453,11.663069
9.967465,10.558959
9.181281,9.723845
8.334764,8.824444
6.513579,6.921978
5.018798,5.314212
3.889946,4.118491
3.378482,3.578515
18.412457,18.421448
2.740412,2.882834
1.912662,1.985804
1.694450,1.740676
1.658952,1.710238
1.623565,1.656132
2.948732,10.014602
1.610650,1.744518
1.572405,1.611168
1.924695,2.214565
1.458133,1.508407
1.276041,1.312239
1.196145,1.220985
5.565623,8.485727
1.158071,1.171310
1.149617,1.156554
1.145189,1.151144
1.142221,1.146362
1.171952,1.186928
1.140361,1.146029
1.139450,1.140321
1.133656,1.137526
1.134645,1.139447
1.296551,1.834507
8.876556,26.969666
1.128396,1.133469
1.130079,1.141099
1.146382,1.164047
1.125178,1.131728
1.131917,1.184896
6.338341,2.169565
1.122262,1.128945
