# best iteration: (array([23]),)
1718401.625000,215166.937500
19.153500,19.078850
17.030241,16.889408
15.603986,15.504316
14.346227,14.454858
14.309600,14.487345
13.086466,13.473428
12.829778,13.833145
11.971889,12.510196
11.599198,12.130904
11.138035,11.656792
10.172473,10.676442
8.503036,8.973112
5.732856,5.918928
3.708510,3.866195
3.323740,3.477983
2.904293,3.056480
2.254841,2.346280
1.599519,1.657882
1.573212,1.626393
1.555444,1.607669
1.525101,1.569252
3.069633,1.603283
1.373907,1.387613
3.578748,3.549160
