# best iteration: (array([33]),)
728514.937500,76947.132812
20.108618,19.452747
18.213434,17.238270
17.993141,16.940113
17.914577,16.777422
17.395325,16.366264
17.463634,16.413681
17.338207,16.361864
23.568100,28.871956
36.431252,25.536352
12.290667,10.971784
43.167023,54.257576
7.639062,7.224839
5.993058,5.060927
4.309886,4.536160
3.538765,3.557898
3.460500,3.475011
3.432514,3.471158
3.332251,3.374887
3.274989,3.338729
3.256225,3.325091
1.890612,1.720596
1.707352,1.493109
1.672604,1.450528
3.330581,10.434300
1.915636,1.983731
1.730391,1.512279
1.666355,1.448720
1.938082,1.913032
1.619362,1.399897
4.480307,6.003160
1.589960,1.383486
1.638081,1.412633
1.414557,1.297259
