# best iteration: (array([31]),)
1132680.500000,66203.796875
20.611078,20.332796
19.086700,18.617083
18.364866,17.868959
47.121830,19.435162
17.981546,19.924694
16.859062,16.295366
16.286133,15.690240
15.340714,14.618986
13.398158,12.377176
11.599972,10.624711
10.158647,9.492915
8.049096,7.748375
6.028995,6.053077
8.048546,6.386127
4.627805,4.862463
4.228658,4.250008
3.761205,3.739954
3.573756,3.573815
59.571518,73.017151
24.797462,37.859554
1.689476,1.462376
5.971887,2.412718
2.220435,2.343985
1.653301,1.439578
2.117452,1.988332
2.021002,4.879288
1.560585,1.403420
4.230984,8.331185
1.240782,1.192942
1.138903,1.144715
1.122692,1.128995
