# best iteration: (array([36]),)
1352114.125000,239450.421875
17.976017,17.864651
17.199244,17.147545
16.773951,16.719248
15.952271,15.901857
23.559141,30.741098
13.119937,13.413137
12.450277,12.817498
11.949242,12.334188
11.418999,11.786390
10.851228,11.178384
9.469977,9.789170
17.321066,9.744616
3.975961,3.687695
4.948773,5.933145
1.817150,1.823456
1.670053,1.723060
1.674369,1.697994
2.669194,1.808512
8.995626,7.571327
1.603928,1.699012
1.972809,2.730186
1.671581,1.755201
1.495787,1.566985
7.887124,10.324252
2.182371,1.365451
1.154227,1.177802
1.246306,1.367803
1.143829,1.164758
1.139130,1.156381
1.150030,1.167455
1.131223,1.148199
1.133420,1.157379
1.153815,1.161948
1.192112,1.240184
1.122146,1.136843
1.121015,1.135089
