# best iteration: (array([55]),)
1345498.750000,458725.812500
18.234652,18.450314
17.085987,17.159458
16.020451,16.169563
14.362972,14.602436
14.139326,14.443001
13.240308,13.600773
12.615428,13.024924
12.159787,12.614366
11.788494,12.287582
11.386308,11.943980
11.073273,11.620520
10.963692,11.490727
10.423845,10.961177
9.612718,10.136088
7.967592,8.509491
5.911956,6.096589
3.494650,3.695039
2.533519,2.653511
6.336513,11.243369
1.665199,1.680158
1.647867,1.670571
1.623938,1.638303
1.609266,1.628358
1.680124,1.705032
1.553085,1.577811
1.517505,1.544786
1.352567,1.382843
1.255174,1.293864
2.924531,3.942631
1.221976,1.269886
1.519581,1.591030
1.171503,1.217536
1.155024,1.193388
1.148856,1.184932
1.144782,1.179946
1.141038,1.175386
1.139778,1.173519
43.632381,41.782719
1.136712,1.171321
1.134102,1.167573
2.492412,3.013865
1.132189,1.165558
7.430997,18.219090
1.129500,1.161839
1.128302,1.160353
1.612226,1.943748
1.128523,1.161088
1.412320,1.677222
1.124620,1.156172
1.132047,1.161506
1.258918,1.750758
1.127144,1.167923
1.123060,1.155557
1.121798,1.152069
1.120548,1.149857
