# best iteration: (array([40]),)
1958941.500000,488219.968750
20.842854,20.484241
20.044382,19.811602
19.042711,18.888063
17.405539,17.356766
14.600284,14.877925
13.365593,13.706696
12.643014,12.965757
11.818593,12.152075
12.184951,23.631756
9.515940,9.853157
8.694857,10.402801
4.386330,4.645002
3.442592,3.586548
2.115441,2.293164
1.810660,1.866656
2.174934,2.097945
4.446383,5.052829
1.686892,1.705406
1.665217,1.679589
1.893360,1.686674
1.603030,1.615835
2.606442,2.451744
2.702904,2.318305
1.526340,1.994255
1.256855,1.404227
40.600349,16.154371
1.248105,1.289816
1.156045,1.142861
1.165647,1.152880
1.192994,1.197165
1.152367,1.138046
1.150601,1.134808
1.249128,1.177963
1.151800,1.139763
1.146648,1.127106
1.249533,1.312515
1.145857,1.126868
1.122113,1.099657
1.305961,1.523667
1.120465,1.097163
5.051166,4.911918
