# best iteration: (array([43]),)
1929442.250000,550670.437500
22.912767,22.133963
19.984049,19.253645
19.410290,18.674669
18.951839,18.195078
18.402267,17.648569
17.784088,16.990679
17.272923,16.453907
13.969995,12.739585
12.393958,11.194672
17.047199,20.741066
10.430579,9.414077
24.482563,14.906877
4.891580,3.850612
2.644036,2.374640
3.856647,4.626621
5.520894,3.394436
1.839057,1.587981
1.925343,1.665128
1.762542,1.508934
2.363734,1.831872
2.252411,2.085846
1.747171,1.418887
1.799528,1.547613
34.357975,34.664429
1.834453,1.614041
2.234049,2.356916
1.723352,1.464602
2.623266,4.774520
1.767558,1.897643
1.842324,1.578171
168.337646,158.268600
7.235836,7.467718
1.966858,1.746233
1.692141,2.368291
2.440849,2.461502
1.621911,1.385906
2.779598,1.740051
1.487011,1.331541
11.508944,19.826061
1.237076,1.163527
1.296640,1.297482
43.488388,66.378311
1.161670,1.112002
