# best iteration: (array([23]),)
1410736.000000,446095.812500
22.464636,22.364033
18.357206,17.448790
17.099663,16.216171
16.142780,15.242778
15.125795,14.100044
14.790648,13.735155
14.083807,12.921720
12.839085,11.584291
11.576398,10.396716
10.041573,8.937538
7.788683,6.975182
3.949356,3.506111
1.974003,1.678341
3.244459,3.098958
1.732500,1.459191
3.105921,2.454649
2.381608,12.756113
67.812805,21.836348
1.658372,1.398283
1.632275,1.385605
47.499294,36.889286
1.252646,1.246747
1.164111,1.201069
