# best iteration: (array([44]),)
1155817.125000,162894.843750
17.327501,17.444647
16.554722,16.626223
15.235517,15.419693
15.481692,15.616119
14.919290,15.135262
14.385116,14.671976
14.370192,14.560590
12.361166,12.932853
11.448318,12.073849
10.766333,11.366522
11.468010,11.990911
8.554899,9.757050
6.104978,6.582828
3.880063,4.177300
2.654286,2.841917
2.326247,2.432129
85.996109,138.589294
1.879921,2.012654
2.500076,9.121923
1.752716,1.889280
1.674256,1.812342
1.468227,1.576317
1.332329,1.398738
1.281635,1.333576
1.725699,1.531652
1.678668,1.798916
1.707958,1.836973
1.283746,1.340898
1.249434,1.304611
1.477499,2.168396
1.204563,1.246659
1.186426,1.225003
1.167283,1.201719
1.151905,1.182186
1.337721,1.319583
1.138509,1.164829
1.135834,1.162362
1.135816,1.162987
1.132394,1.158795
1.453226,2.361981
1.131433,1.160795
1.131908,1.160948
1.131182,1.163954
1.124622,1.151632
1.124147,1.154863
1.125360,1.158574
1.121891,1.153010
1.120860,1.151921
