# best iteration: (array([34]),)
11811.501953,671955.812500
18.693211,17.579580
17.776758,16.617117
17.681717,16.469929
14.294798,12.872853
13.465148,12.071853
12.564115,11.160023
12.432983,11.004191
46.169891,21.803802
10.520144,9.234907
9.529480,8.424824
7.686772,6.915648
27.820333,26.512468
8.633618,18.050797
4.936933,6.235852
3.340279,3.390115
6.132357,9.085094
3.476451,4.367715
2.855976,2.889128
10.632932,19.878901
1.939917,1.784379
108.283012,36.438641
1.737801,1.541552
1.751461,1.611711
2.096784,1.942959
1.630629,1.433745
1.624509,1.425410
1.609315,1.412980
2.111191,1.916809
1.597223,1.409453
1.569826,1.391519
100.101555,82.083656
1.524256,1.377574
1.647606,1.535971
1.444021,1.343765
116.757011,117.539902
36.913445,39.599754
1.749257,1.546050
1.740066,1.534392
1.735012,1.531675
1.729736,1.526422
6.318350,2.964380
1.715400,1.509141
1.739925,1.543589
1.694256,1.486491
