# best iteration: (array([29]),)
439855.656250,98859.265625
18.062418,18.025272
16.928322,16.836082
16.900013,16.771473
16.264427,16.261677
15.414979,15.465786
39.123775,38.159969
12.175794,12.382336
11.463066,11.688588
10.902897,11.122332
10.314373,10.566332
9.484708,9.762879
7.958869,8.278662
5.598054,4.778774
2.090620,2.101048
1.775069,1.762468
1.703015,1.686049
1.672604,1.653522
1.950458,3.336381
1.637539,1.620147
1.626881,1.636325
1.590996,1.571801
1.576725,1.558712
1.551824,1.485940
1.393189,1.419885
7.673152,5.365107
1.157936,1.125707
11.955775,15.123444
1.196893,1.120979
1.123053,1.090711
