# best iteration: (array([24]),)
390158.625000,44047.968750
18.039982,17.533880
17.746519,17.216244
18.216368,17.701834
16.884628,16.326117
15.558887,14.844924
13.883420,12.884020
12.570662,11.541559
12.171952,11.118404
11.600670,10.558400
10.536761,9.561462
8.424812,7.681763
5.287435,6.503263
1.790935,1.608769
1.687542,1.472078
4.502954,6.312925
1.675043,1.457555
1.675546,1.459660
3.331228,4.247626
1.648376,1.437353
1.599953,1.410437
1.249658,1.199880
8.742215,14.073758
2.847731,2.669159
1.124944,1.112444
