# best iteration: (array([28]),)
95636.109375,150243.015625
16.910778,17.088064
17.001747,17.203161
17.540018,18.377319
14.307646,14.555171
13.103140,13.348558
11.589526,11.873900
10.716458,10.945272
12.410435,12.354361
9.063972,9.141522
7.828756,7.767675
5.820694,5.666368
3.026368,2.821985
2.010334,1.863167
1.624771,1.466043
1.591870,1.451390
1.561266,1.411670
1.516356,1.398489
57.203831,64.325531
1.268155,1.259816
1.225489,1.229991
1.187670,1.190976
2.620342,3.112422
9.894716,10.477052
1.139678,1.137639
1.144144,1.131778
1.131415,1.127019
1.126404,1.122629
1.121458,1.118207
