# best iteration: (array([26]),)
1300512.000000,341614.531250
18.031876,18.386581
17.254992,17.649979
16.950939,17.375896
16.695074,17.144041
16.317667,16.850742
15.956075,16.549067
14.657329,15.391738
12.802135,13.637061
11.814904,12.577469
11.026515,11.844099
9.825737,10.604125
8.080479,8.817847
7.417064,6.024561
1.886479,1.993586
3.547165,3.524498
1.810328,1.908140
1.801271,1.897447
1.778276,1.870745
6.652054,2.572488
1.827643,1.946444
13.307193,11.786930
1.516100,1.617664
1.291344,1.310336
1.158232,1.171589
1.222352,1.274725
1.120170,1.133411
