# best iteration: (array([21]),)
605874.562500,5173.277832
18.712034,17.885330
17.996237,17.112280
16.939837,16.003174
17.256102,16.360708
15.861836,14.850424
13.347190,12.098585
12.170620,11.009951
11.278897,10.206412
10.344456,9.337633
75.158157,138.165131
6.664911,6.248640
5.789079,5.433555
3.906340,3.891636
3.449620,3.476340
3.145827,3.167664
2.524649,2.403422
1.834237,1.588116
34.758114,24.866594
7.686008,12.048745
1.680815,1.424149
1.698964,1.384606
14.662480,20.940271
72.192902,53.262375
