# best iteration: (array([24]),)
105628.296875,175410.921875
17.168856,17.558306
17.092913,17.549791
16.669756,17.207808
16.644194,17.172592
16.437777,16.951416
15.999023,16.584812
13.004398,13.503886
10.958961,11.389633
9.415468,9.634236
82.638870,132.724731
2.310770,2.074818
13.188498,10.028553
1.801698,1.633776
1.826509,1.602712
1.726175,1.562904
2.119819,1.758023
1.690796,1.495584
15.426752,18.138165
1.319623,1.300891
1.241416,1.263022
2.826471,1.568710
1.268889,1.359563
1.557576,1.404020
1.125394,1.133884
