# best iteration: (array([15]),)
75.608009,80.611824
3.326308,3.946252
3.178890,3.684216
1.710665,2.046384
1.480881,1.565591
1.394310,1.492260
1.342719,1.468229
1.330292,1.476941
1.318691,1.485289
1.312106,1.481679
1.320889,1.469661
1.304937,1.475448
1.302288,1.476796
1.301445,1.474909
1.291232,1.471786
1.284737,1.457081
1.279521,1.462756
1.274680,1.468277
1.270944,1.475175
1.267691,1.481676
1.573991,2.236273
1.268685,1.706732
1.267135,1.476499
1.260621,1.497150
1.260438,1.514961
1.258537,1.504854
1.266914,1.523562
1.257569,1.509140
1.260084,1.508192
1.258054,1.513901
1.256473,1.513107
1.263909,1.524359
1.255389,1.521327
1.255388,1.523216
