# best iteration: (array([39]),)
565628.437500,311096.093750
29.333076,30.401211
28.641344,29.536423
28.541002,29.391706
28.366419,29.152309
27.805178,28.363796
24.295683,23.806023
21.229382,20.447826
20.598457,18.632071
16.984566,16.702797
15.425727,15.629626
14.986518,15.407036
14.496239,15.047837
14.196091,14.721570
13.649524,14.196529
12.708411,13.255259
11.588930,12.342572
10.868111,14.548097
7.853461,8.538846
5.043983,5.745342
3.410468,4.423871
5.330954,8.021467
2.795847,3.417557
2.752072,3.367069
2.715224,3.325183
2.666007,3.270580
2.594799,3.189365
2.484688,3.054558
4.690166,4.859153
1.684689,1.937071
1.355469,1.494290
4.201180,3.357342
1.304332,1.761102
1.285784,1.444126
1.169873,1.258813
1.160514,1.247203
1.154940,1.240541
1.155049,1.241067
1.168142,1.245371
1.143846,1.227369
