# best iteration: (array([15]),)
127.780266,120.307907
57.264709,63.909683
3.976901,5.487092
3.429245,4.716187
3.320758,4.118052
3.750187,5.238561
6.445751,8.345863
2.813368,3.641448
2.937393,3.364074
2.253826,3.051012
2.433175,3.714325
2.426781,3.032354
1.860378,2.271980
1.431094,1.787583
1.331865,1.703002
1.301599,1.695664
1.290220,1.703175
1.292761,1.765959
1.291647,1.776510
1.282374,1.720534
1.266661,1.716086
1.277091,1.727262
1.259051,1.710951
1.262047,1.705899
1.764397,2.233849
1.250669,1.728188
1.273929,1.726912
1.254243,1.725168
1.244240,1.721502
1.260137,1.697618
1.258009,1.736727
