# best iteration: (array([13]),)
1574.325195,1018.448608
50.976044,48.126343
3.440654,4.045457
3.283725,3.806409
1.895685,2.181149
1.460008,1.631498
1.416710,1.577688
1.381042,1.535806
1.363473,1.520299
1.328757,1.462890
1.317814,1.445047
1.313427,1.436301
1.311524,1.434710
1.310899,1.432910
1.309714,1.435003
1.314007,1.452303
1.307697,1.436157
1.307219,1.443988
1.307252,1.443611
1.304836,1.437469
1.304286,1.440504
1.303107,1.437934
1.302394,1.438099
1.311475,1.482824
1.305597,1.441505
1.293103,1.456922
1.304255,1.442914
1.378173,1.508494
1.327705,1.490713
1.284602,1.460208
