# best iteration: (array([39]),)
916.476074,92.045967
35.820885,36.781269
4.649904,4.650097
4.491056,4.557091
4.896777,4.518129
4.050993,4.166346
3.736032,3.957775
3.494048,3.763556
3.326931,3.656657
3.180445,3.557746
2.823093,3.165430
2.123910,2.384448
1.509908,1.572417
1.656285,2.010451
1.325440,1.512659
1.311699,1.505129
1.301980,1.589072
1.235217,1.526861
1.701084,1.861679
1.211537,1.509845
1.225069,1.528672
1.197548,1.500243
1.191088,1.450667
1.172702,1.479159
1.203020,1.459101
1.169982,1.447136
1.247296,1.466571
1.175060,1.432460
1.279895,1.611664
1.246473,1.664213
1.231006,1.516745
1.164932,1.452433
1.157901,1.442675
1.170285,1.435344
1.178232,1.411993
1.143068,1.459803
1.158041,1.447845
1.158222,1.422184
1.158011,1.431097
1.136716,1.411948
