# best iteration: (array([18]),)
2975.153076,2169.448975
72.298721,62.987732
43.307022,37.165295
3.354867,3.228198
1.953739,1.839279
1.231462,1.221999
1.215950,1.234309
1.297542,1.310238
1.199989,1.203929
1.196913,1.199812
1.409307,1.333767
1.191602,1.193309
1.203642,1.203253
1.186482,1.186894
1.252952,1.320952
1.176138,1.179262
1.169606,1.173033
1.177294,1.195450
1.156346,1.159608
1.151432,1.159818
1.196393,1.219287
1.222857,1.290622
1.140480,1.170667
1.137436,1.171575
1.132462,1.178059
1.142637,1.221573
1.127023,1.177560
1.124709,1.173544
1.124508,1.169678
1.121491,1.170446
1.119903,1.170549
1.127697,1.167515
1.118110,1.169642
1.141283,1.199311
1.120124,1.162063
