# best iteration: (array([14]),)
208.321701,93.122116
3.394669,3.768320
1.857492,2.149598
1.176064,1.441891
1.198013,1.415992
1.146816,1.446892
1.133521,1.399534
1.129357,1.400720
1.174498,1.399227
1.124057,1.399076
1.122243,1.396405
1.120157,1.401417
1.119493,1.392340
1.115963,1.397393
1.122781,1.376645
1.110260,1.395142
1.107657,1.395138
1.105398,1.393142
1.103403,1.394928
1.101530,1.398741
1.132518,1.389557
1.097950,1.403333
1.096440,1.407014
1.095258,1.412444
1.095363,1.417938
1.152183,1.478348
1.092405,1.439127
1.137453,1.458896
1.089366,1.433659
1.088947,1.440224
1.088019,1.437469
1.090027,1.436672
1.086779,1.444297
