# best iteration: (array([39]),)
2225172.750000,281572.875000
17.188288,17.778975
15.319824,15.846503
14.563815,15.024447
16.170464,16.897287
42.901203,19.751013
12.451702,12.737495
11.859238,12.133467
11.407612,11.616790
11.814011,27.023773
10.456280,10.656044
12.017066,11.348298
9.423605,9.612130
8.955021,9.139075
11.515645,10.000455
8.096796,8.335024
7.438756,7.622207
6.341716,6.534998
34.705208,51.591427
16.415953,12.950990
9.071784,11.865859
6.443765,4.851378
2.494017,1.956252
1.747821,1.622687
1.836465,1.912448
2.176379,1.971610
1.662425,1.520946
7.959792,28.384117
2.119258,2.184519
1.814625,1.621236
1.594610,1.459672
2.900467,3.796456
1.226126,1.219596
1.965794,2.520602
1.710680,1.282547
39.477005,40.651630
1.166286,1.238491
40.014362,49.400669
1.083938,1.170760
1.083435,1.111297
