# best iteration: (array([28]),)
132.692429,78.493149
3.550171,4.743333
3.581029,4.704801
3.278333,4.253170
3.395587,4.484883
3.125636,4.000016
2.432495,2.969332
3.163700,3.965518
2.488050,2.431462
3.439496,5.088955
3.286313,4.454155
2.956157,3.861510
1.278619,1.345953
1.231356,1.274934
1.217680,1.251840
1.198013,1.247462
1.164145,1.278890
1.357796,1.472802
1.252003,1.329512
2.931703,3.507654
1.191185,1.281723
1.162557,1.289559
1.144688,1.274530
1.144936,1.282473
1.357592,1.532788
1.172778,1.271761
1.156144,1.254949
1.209385,1.248511
1.161637,1.232976
1.181811,1.276586
1.142180,1.240652
1.156280,1.311105
1.133175,1.274687
