# best iteration: (array([39]),)
1223.858276,44332.070312
28.730745,29.464748
27.965738,28.455254
26.483606,26.502405
24.147236,23.652813
22.334799,21.704330
21.779821,21.249712
21.319782,20.873383
91.312981,99.292480
19.138733,19.267792
15.557742,15.563851
13.991814,14.145463
12.518230,13.157621
9.808452,10.594434
7.208035,7.892955
6.252710,6.948277
3.414414,4.028354
3.017966,3.727609
19.915689,17.744568
2.943507,3.640993
2.927552,3.620680
2.912911,3.601431
2.911075,3.591064
2.889143,3.570873
3.476123,3.732346
2.853561,3.532096
3.010065,4.303366
6.374224,4.296722
2.325394,2.826450
1.719844,1.858846
2.504767,3.197377
1.648687,1.720285
1.636088,1.706857
1.678686,1.764891
1.615373,1.686348
1.567351,1.639862
1.366575,1.425505
1.251833,1.292546
1.292085,1.400588
1.185150,1.226912
