# best iteration: (array([39]),)
171.731308,74.892242
8.717229,7.323718
7.519261,6.528614
6.853490,6.179692
6.686509,6.382054
5.925307,5.922257
6.073528,6.496802
4.969527,5.393097
4.501344,5.029066
4.355913,4.825630
4.035767,4.552857
3.887902,4.381042
3.664584,4.291644
5.873567,6.419962
3.579250,4.164426
3.489583,4.133527
3.669566,4.259588
3.857373,4.113405
3.572953,4.154974
4.164104,4.347946
3.707648,4.424770
3.513820,4.396250
3.481372,4.068992
3.515253,4.065188
3.916126,4.181155
3.218178,3.971078
3.191317,3.960514
3.129721,3.782905
3.156860,4.103258
3.163841,3.688867
3.380085,4.144063
2.976820,3.938141
1.819150,2.093124
2.082140,2.513916
1.909464,3.218323
1.709923,2.027658
1.472385,1.447932
1.407772,1.403726
1.408932,1.543822
1.363321,1.401649
