# best iteration: (array([39]),)
797183.062500,427513.406250
29.433830,30.624735
28.740221,29.751268
28.504139,29.423571
28.167667,28.958252
27.217901,27.663275
25.388922,25.342270
23.140253,22.834881
22.354851,22.140329
22.337851,22.118303
23.847559,56.957172
22.072542,21.889673
21.782856,21.613279
21.255878,21.112896
20.243361,20.179304
18.166822,18.330299
15.088531,15.701158
13.060668,14.171882
12.221737,13.442372
11.730725,12.899368
9.324036,17.302999
7.921502,8.559053
7.438423,8.039033
6.803080,7.432447
5.310487,5.839675
3.396309,4.130638
3.231856,3.998184
3.138516,3.921273
3.109935,3.899071
3.024317,3.815654
3.020047,3.895483
2.968770,3.758781
2.945266,3.735135
2.920899,3.710063
2.894694,3.682551
2.868508,3.653940
6.985732,11.094886
2.847480,3.599104
2.794894,3.566050
2.767484,3.538176
