# best iteration: (array([55]),)
26167.601562,62522.906250
29.511765,26.919397
28.978382,26.327829
33.126656,28.483028
25.960598,23.004896
23.974684,20.920509
23.157795,20.100105
22.678343,19.647736
22.545946,19.489506
21.849211,18.888468
31.801878,21.983168
19.148447,16.491053
15.454909,13.136765
13.399108,11.304490
12.143456,10.268662
4.217564,4.027042
3.114326,3.163112
2.990811,3.074574
2.940444,3.029632
2.892726,2.989256
2.924510,3.621235
2.666656,2.741061
2.567958,2.633922
2.519226,2.582044
2.493294,2.555437
14.088338,23.276686
2.468390,2.524767
2.441481,2.496650
3.046305,3.945079
2.404761,2.452589
2.378850,2.425944
2.384942,2.720269
2.331799,2.371926
2.293036,2.330612
2.211421,2.248398
12.302730,7.997109
1.749597,2.215458
1.537931,1.324013
1.200137,1.227392
1.184331,1.205647
1.180593,1.196674
5.060249,3.071987
1.173039,1.187176
1.171841,1.184745
2.272346,1.967584
1.168458,1.180263
1.168175,1.179130
1.279167,1.346677
1.164069,1.175356
1.165354,1.174492
1.161400,1.174028
1.161768,1.171888
2.395979,2.130974
1.352793,1.505443
1.158155,1.170869
1.157618,1.170276
1.188232,1.216101
1.264690,1.224721
1.228544,1.909102
1.218959,1.271961
