# best iteration: (array([59]),)
12874.424805,31396.707031
29.439901,26.620117
29.082558,26.216150
28.358393,25.375093
26.946306,23.757242
24.068533,20.698072
21.934633,18.606741
20.263742,17.110073
17.121811,14.432633
15.312133,12.864449
14.447305,12.245932
12.761806,10.660913
10.743681,8.929574
8.510040,7.072962
30.329079,47.509251
4.218184,4.047983
3.436555,3.496895
3.269844,3.389699
3.230433,3.369213
4.375141,3.709788
3.184132,3.335368
3.141755,3.300868
3.072494,3.230442
3.584975,10.700986
3.085411,3.186741
2.915622,3.091864
3.030850,3.274721
2.799590,2.976098
2.711673,2.863815
2.784307,3.077746
2.541388,2.676513
2.165781,2.275361
19.515955,18.281462
1.409453,1.441092
1.886895,1.886368
1.458477,1.494760
1.271549,1.277717
1.234050,1.238862
1.223964,1.227970
1.213913,1.218444
13.742482,15.447485
1.854963,2.289461
1.200429,1.205059
1.197791,1.203244
1.193816,1.199133
1.190607,1.195909
1.188185,1.195583
1.223732,1.222525
1.631556,1.863621
1.184831,1.196237
1.184847,1.198283
1.293635,1.389176
1.178293,1.188017
1.178082,1.188170
1.176603,1.187031
1.175889,1.186915
1.175646,1.187310
7.224442,4.285630
30.340725,31.557112
1.173023,1.182676
