# best iteration: (array([26]),)
1162.429443,619.636292
13.089698,15.199507
3.822903,4.549984
3.706558,4.206360
3.662114,4.051936
3.658066,4.066720
3.453300,3.844314
1.735030,1.767526
1.556439,1.368604
1.528822,1.455199
1.314481,1.374714
1.323235,1.295878
1.265706,1.260480
1.227841,1.254216
1.206061,1.247699
1.191534,1.269665
1.238977,1.280236
1.207646,1.246936
1.208552,1.289137
1.279464,1.482830
1.195694,1.316138
1.236632,1.279166
1.266387,1.290202
1.213575,1.246159
1.193564,1.240432
1.200154,1.304314
1.180947,1.212131
1.193451,1.242760
1.139891,1.309354
1.174733,1.278118
1.146171,1.297614
1.144197,1.349503
1.153745,1.223986
1.214092,1.302050
1.141286,1.292811
1.146097,1.341011
1.121122,1.301394
1.132056,1.358327
1.132327,1.352210
1.223480,1.484863
