# best iteration: (array([38]),)
126.015015,79.302284
12.879953,15.960052
8.190957,9.711633
7.058661,8.744260
6.217715,7.854859
5.588413,6.787755
3.746043,5.012992
3.580298,4.818460
3.968204,5.276215
3.502402,4.672930
3.439074,4.679710
3.422924,4.620687
3.403672,4.609663
3.280633,4.970297
2.791169,3.665608
2.482174,3.240984
1.727509,1.992380
1.416686,1.601706
1.392830,1.541076
1.388944,1.531113
1.378847,1.543345
1.388468,1.512807
1.571325,1.749136
1.362419,1.522201
1.356249,1.547217
1.353115,1.535524
1.347028,1.499110
1.337511,1.504841
1.333502,1.484427
1.475101,1.773997
1.315009,1.487140
1.320037,1.485556
1.307171,1.464621
1.483685,1.618816
1.276257,1.492242
1.271768,1.514681
1.282252,1.556868
1.242432,1.469545
1.239438,1.454050
1.244649,1.479676
