# best iteration: (array([6]),)
-0.464145,0.295188,0.369655,0.100000,2.000000
-0.456666,0.703515,0.771291,0.100000,2.000000
-0.510343,0.443604,0.357683,1.000000,2.000000
-0.359080,0.375240,0.407560,1.000000,2.000000
-0.448397,0.739413,0.544030,0.100000,2.000000
-0.458891,0.927057,0.655084,0.100000,2.000000
-0.365165,0.550585,0.502906,1.000000,0.600000
-0.458797,0.667274,0.660663,0.100000,2.000000
-0.465528,0.164345,0.319352,0.100000,2.000000
-0.373005,0.614597,0.559405,1.000000,0.600000
-0.395115,0.693506,0.720644,1.000000,2.000000
-0.384643,0.663931,0.635008,1.000000,2.000000
-0.304532,0.215312,0.219723,1.000000,0.600000
-0.497091,0.364903,0.324183,0.100000,0.600000
-0.508987,0.271235,0.265395,0.100000,0.600000
-0.438052,0.873824,0.847408,0.100000,0.600000
-0.440542,0.240108,0.181323,0.100000,2.000000
-0.476945,0.433076,0.479497,0.100000,0.600000
-0.344123,0.316637,0.302666,1.000000,2.000000
-0.466935,0.238092,0.279007,0.100000,2.000000
-0.467968,0.301882,0.255280,0.100000,2.000000
-0.535149,0.244648,0.240360,1.000000,2.000000
-0.425335,0.887282,0.874160,0.100000,0.600000
-0.453434,0.781213,0.809676,0.100000,2.000000
-0.343094,0.320313,0.296803,1.000000,2.000000
-0.457903,0.609116,0.675507,0.100000,0.600000
-0.425155,0.875466,0.873908,0.100000,0.600000
-0.457737,0.673457,0.756576,1.000000,0.600000
-0.459922,0.681650,0.742819,1.000000,2.000000
-0.334027,0.194475,0.252758,1.000000,2.000000
-0.451114,0.513058,0.718293,0.100000,2.000000
-0.489641,0.315388,0.373412,0.100000,0.600000
-0.380014,0.538550,0.482301,0.100000,0.600000
-0.316840,0.248012,0.251293,1.000000,0.600000
-0.532707,0.328473,0.284651,1.000000,0.600000
-0.333577,0.216433,0.250913,1.000000,2.000000
-0.483071,0.605377,0.558013,1.000000,0.600000
-0.485249,0.510931,0.544454,1.000000,2.000000
-0.422212,0.747965,0.849573,1.000000,2.000000
-0.451371,0.690435,0.742405,0.100000,0.600000
-0.308559,0.213439,0.228762,1.000000,0.600000
-0.448973,0.725438,0.582659,0.100000,2.000000
-0.339771,0.340793,0.346042,1.000000,0.600000
-0.444817,0.357740,0.332950,0.100000,2.000000
-0.408780,0.806064,0.805710,1.000000,2.000000
-0.368469,0.496997,0.488431,1.000000,2.000000
-0.440679,0.248506,0.184736,0.100000,2.000000
-0.372995,0.345343,0.415098,0.100000,0.600000
-0.461167,0.619986,0.640781,0.100000,0.600000
-0.459724,0.756846,0.604364,0.100000,2.000000
-0.542919,0.261894,0.255344,1.000000,0.600000
-0.399655,0.759175,0.754992,1.000000,0.600000
-0.450332,0.449974,0.671809,0.100000,2.000000
-0.382448,0.602049,0.615601,1.000000,2.000000
-0.460185,0.376879,0.576147,0.100000,2.000000
-0.395476,0.717804,0.723327,1.000000,2.000000
-0.321425,0.227839,0.211028,1.000000,2.000000
-0.409638,0.820192,0.809775,1.000000,2.000000
-0.518510,0.356262,0.338763,1.000000,0.600000
-0.407487,0.793148,0.802989,1.000000,0.600000
-0.510847,0.625604,0.354565,1.000000,2.000000
-0.370079,0.467106,0.502977,1.000000,2.000000
-0.391972,0.745818,0.701128,1.000000,0.600000
-0.341822,0.283180,0.289806,1.000000,2.000000
-0.424417,0.867253,0.864613,1.000000,0.600000
-0.320915,0.221777,0.209711,1.000000,2.000000
-0.382094,0.600415,0.627396,1.000000,0.600000
-0.467897,0.316534,0.256768,0.100000,2.000000
-0.488827,0.502601,0.515058,1.000000,2.000000
-0.465803,0.667389,0.591447,0.100000,0.600000
-0.434412,0.873447,0.850954,1.000000,2.000000
-0.399360,0.558827,0.691546,0.100000,0.600000
-0.349966,0.415188,0.403321,1.000000,0.600000
-0.445240,0.418505,0.353925,0.100000,2.000000
-0.402992,0.786385,0.729486,0.100000,0.600000
-0.349120,0.450392,0.398246,1.000000,0.600000
-0.444501,0.756624,0.803956,0.100000,0.600000
-0.422872,0.885244,0.850599,1.000000,2.000000
-0.371809,0.414868,0.518725,1.000000,2.000000
-0.490752,0.462448,0.500400,1.000000,0.600000
-0.442123,0.218576,0.225822,0.100000,2.000000
-0.455028,0.828935,0.815571,0.100000,2.000000
-0.434984,0.855259,0.850111,1.000000,2.000000
-0.381792,0.616090,0.609740,1.000000,2.000000
