# best iteration: (array([59]),)
1206999.375000,591211.187500
30.001989,27.627163
29.376646,26.949055
28.800638,26.310785
27.556015,24.890718
24.414383,21.418362
22.786861,19.753761
22.111679,19.092484
21.535646,18.563259
21.001379,18.088974
66.198067,103.205742
19.607996,16.875330
513.676819,184.590195
18.112074,15.609798
17.068909,14.747458
16.386850,14.164435
15.349700,13.265234
14.375744,12.430650
14.086039,37.091431
11.928782,10.427014
10.626219,9.387139
6.494301,6.117721
4.697485,4.721888
3.982418,4.089981
3.353009,3.511956
2.950587,3.113363
2.771962,2.919228
2.673263,2.808835
2.606566,2.732152
2.560918,2.680834
2.520623,2.637054
2.490754,2.605980
2.471246,2.586591
5.524784,5.006367
2.452084,2.568099
2.435184,2.548643
3.520869,2.598144
2.408810,2.518416
2.374856,2.478521
3.941149,3.271893
2.281969,2.386410
2.173959,2.280950
2.064004,2.183605
1.408181,1.467913
1.251217,1.291288
1.198956,1.222222
1.292355,1.343249
1.183657,1.209332
1.185989,1.214935
6.053757,6.683037
1.179461,1.206333
26.574495,12.503923
1.179117,1.206488
1.176328,1.202415
1.226225,1.258840
1.175555,1.202093
7.893473,2.638774
1.174055,1.200300
1.203531,1.303549
1.171545,1.196559
