# best iteration: (array([59]),)
1009343.687500,394765.093750
30.163403,27.409248
29.775768,26.967916
29.618376,26.803894
29.388617,26.546143
28.828785,25.913391
27.670095,24.614740
26.405525,23.237125
24.112440,20.912474
22.824678,19.645180
22.096811,19.007015
20.661781,17.790892
16.713440,14.433335
13.303743,11.402165
12.022883,10.185000
11.693907,9.857475
11.483215,9.660212
9.990532,8.486168
3.376669,3.541677
3.959214,3.446844
3.126495,3.295780
3.077637,3.247151
3.133291,3.245378
3.007456,3.194355
2.968836,3.158306
2.904171,3.093929
2.822633,2.997874
2.698935,2.847828
3.414740,2.987733
1.969254,2.029083
1.712266,1.732313
1.613560,1.769034
1.483458,1.484720
2.558397,3.585213
1.292209,1.281476
1.262385,1.249077
1.251290,1.261251
1.232814,1.219763
1.227738,1.216488
1.762092,2.324882
1.214282,1.204038
17.427294,5.064220
1.207319,1.197362
1.200521,1.193239
1.196049,1.189732
5.328854,8.610727
1.193223,1.183924
1.187007,1.182118
1.197139,1.179836
1.183092,1.178605
1.203402,1.209370
1.627348,1.970778
1.179803,1.173516
31.035507,29.692589
1.176792,1.171129
1.178508,1.180899
1.174227,1.167733
1.175339,1.167380
1.172637,1.166578
1.174895,1.165077
