# best iteration: (array([27]),)
119.684929,70.391533
3.883748,4.283867
3.547146,3.877024
3.325284,3.591155
3.192461,2.979287
1.448183,1.537218
1.256020,1.231565
1.229144,1.195433
1.216548,1.179986
1.209388,1.171358
1.225233,1.242252
1.201472,1.165995
1.198090,1.172736
1.195025,1.180128
1.192979,1.179384
1.191120,1.180039
1.189068,1.178576
1.186832,1.178337
1.184670,1.175218
1.182619,1.174669
1.243938,1.148750
1.387469,1.176288
1.178064,1.177747
1.176909,1.172809
1.179639,1.155283
1.175681,1.170042
1.174877,1.173228
1.177794,1.148242
1.173874,1.173599
1.181485,1.226112
1.181796,1.205011
1.172370,1.171489
1.177331,1.275753
1.171226,1.173864
1.172289,1.160679
1.169723,1.176296
1.170468,1.190732
1.167896,1.178118
1.166947,1.180230
1.165970,1.181106
