# best iteration: (array([39]),)
1080032.875000,717375.937500
34.418819,37.357426
30.615892,31.854910
29.153553,30.003958
28.557745,29.207859
27.846830,28.237740
25.912540,25.692663
22.064228,21.338116
20.405214,19.723181
18.710131,18.109879
16.516777,16.143118
14.874793,14.841215
14.230371,14.464157
36.060631,14.467197
13.632916,13.894164
12.656735,13.094986
11.113344,12.065504
10.481222,11.649545
9.335312,10.434413
7.870788,8.956971
3.407434,4.070256
3.256533,3.893133
3.367339,5.291559
4.228071,4.744030
3.412388,3.679900
2.878480,3.494629
2.762956,3.388594
2.661451,3.256083
2.597146,3.185921
2.531231,3.129749
2.439682,3.052431
2.293082,2.895688
1.762537,2.154494
1.275359,1.504404
1.205208,1.329553
1.184366,1.293214
1.174836,1.277223
1.170414,1.268247
1.166704,1.262189
1.164245,1.258261
