# best iteration: (array([36]),)
4913.753418,3142.205078
67.965538,72.897881
38.185493,41.336700
7.411152,9.903142
5.947773,8.374310
5.027102,6.974678
4.519079,6.202569
4.106315,5.662798
3.733682,5.210917
3.548783,5.008175
3.500252,5.005047
3.350407,4.793936
3.380035,4.680532
3.219134,4.559015
3.197150,4.388699
3.186632,4.353759
2.977818,4.111889
2.428241,3.497915
1.928184,2.926059
1.792545,2.582016
2.434720,3.112365
1.473096,2.104082
1.739338,2.145105
1.630430,2.068261
1.556089,1.942363
1.478117,1.826158
1.347278,2.127381
1.324441,1.927590
1.704420,1.924097
1.360018,1.954116
1.381363,1.760350
1.354373,1.792792
1.326891,1.867851
1.339114,1.732724
1.282774,1.946736
1.353235,1.736661
1.386224,1.691782
1.288379,1.799294
1.314551,1.743627
1.313585,1.936262
