# best iteration: (array([17]),)
2290.028564,784.395813
26.485563,21.418001
15.423630,16.996859
5.200975,5.650663
3.884121,4.378842
3.664978,4.557136
3.526469,4.333031
3.552730,4.296871
3.498473,4.360682
3.618447,4.311029
3.539307,4.359927
3.602276,4.266653
3.435366,4.228499
3.420021,4.176487
3.385600,4.146502
3.450115,4.278393
3.213243,3.939670
3.006569,3.551533
31.796947,26.025328
31.785975,26.014233
31.783234,26.010710
31.784735,26.006136
31.787066,26.011452
31.785706,26.017620
31.782387,26.014120
31.781860,26.014551
31.781597,26.014572
31.781475,26.015871
31.781494,26.016575
31.781425,26.016951
31.781828,26.016729
31.795675,26.038010
31.781759,26.018051
31.782890,26.018057
