# best iteration: (array([37]),)
78.027618,246.054703
66.649551,74.872810
4.709941,5.873061
4.346501,5.677070
4.096286,5.066231
3.970113,4.855365
3.781256,4.638174
3.719874,4.562022
3.694120,4.558770
3.658927,4.500788
3.641051,4.488145
3.622019,4.467009
3.569130,4.403007
3.458037,4.250260
3.496386,4.379606
3.082252,3.788712
2.345130,2.773758
2.505028,2.415362
1.676317,1.925568
1.675081,1.963318
1.628782,1.847835
1.610835,1.811057
1.634400,1.893612
1.565739,1.771087
1.583100,1.747601
1.519764,1.731855
1.525374,1.676371
1.662534,1.780458
1.458942,1.648945
1.443918,1.659341
1.539103,1.822860
1.333141,1.524022
1.282363,1.492590
1.424471,1.636989
1.288959,1.444532
1.255250,1.436390
1.271770,1.625627
1.240486,1.404215
1.233233,1.432685
1.238377,1.415228
