# best iteration: (array([11]),)
106.916077,70.769196
3.687697,3.968670
3.619240,3.849198
3.541114,3.779566
3.467596,3.707188
3.149938,3.381310
1.484182,1.589090
1.405286,1.483938
1.351251,1.470144
1.304005,1.430053
1.282315,1.409575
1.240626,1.401620
1.231950,1.409286
1.227659,1.418460
1.224920,1.424720
1.223291,1.426914
1.235288,1.456933
1.267424,1.476734
1.220037,1.479498
1.214438,1.443830
1.211308,1.446336
1.209015,1.449722
1.207352,1.453901
1.213568,1.484784
1.205096,1.458356
1.213063,1.460082
1.204625,1.464067
