# best iteration: (array([32]),)
1011.965210,636.036011
69.151848,62.065575
3.739849,4.593080
3.491281,4.407673
3.395552,4.258711
3.226234,4.040894
2.595689,3.221154
3.138625,1.788135
1.351214,1.405019
1.331523,1.368172
1.322702,1.356595
1.317620,1.348100
1.313841,1.347446
1.312132,1.346928
1.310717,1.346010
1.309163,1.343949
1.308132,1.343165
1.309604,1.341917
1.306397,1.342324
1.305332,1.341658
1.326004,1.341515
1.326285,1.360216
1.301138,1.343427
1.298803,1.341015
1.296504,1.339908
1.547684,1.553551
1.291688,1.339273
1.315877,1.354473
1.287588,1.338499
1.304426,1.365936
1.281793,1.337925
1.280317,1.338139
1.276487,1.337570
1.273748,1.338589
1.286353,1.365162
1.272526,1.345086
1.261743,1.347441
1.255700,1.348187
1.281607,1.394124
1.254158,1.396588
