# best iteration: (array([39]),)
1167.411499,586.943542
67.647148,74.243912
57.720684,63.947124
12.314009,9.310184
7.144944,8.280362
7.368159,9.811810
6.407285,7.734605
6.231238,7.485831
6.072022,7.265161
5.933529,7.078444
13.681775,21.056705
5.785036,6.675209
5.615461,6.553330
5.402490,6.513304
5.267812,6.409497
5.165177,6.325821
5.038965,6.224473
5.196602,6.199377
6.840058,9.086899
4.066316,5.250715
4.101001,6.051139
4.135996,5.167789
4.029681,5.646027
3.886528,5.214623
4.018713,5.239161
3.904626,5.066000
3.917243,5.394952
3.997005,5.046382
3.850211,5.275121
4.001627,5.221272
3.893746,5.292833
3.803005,4.936825
3.760428,4.906390
3.723355,4.748000
4.006476,4.800678
3.775345,4.780446
3.603329,4.842102
3.520670,4.674586
3.642118,4.688311
3.503051,4.547835
