# best iteration: (array([33]),)
652.136963,90.483635
64.775589,71.452332
5.003307,5.985555
4.299205,5.334969
6.945393,7.651835
6.157111,7.174973
4.179368,5.123933
4.508645,5.758729
4.070679,5.100548
4.337537,5.198031
3.996541,4.939325
3.760076,4.797046
3.702716,4.725835
3.834635,4.690226
3.644064,4.626570
3.628696,4.705609
3.650541,4.616178
3.623013,4.638828
3.508593,4.596249
3.501575,4.570302
3.485581,4.552006
3.521917,4.563682
3.525758,4.569485
3.444923,4.489632
3.430442,4.553416
3.709099,5.279379
1.896641,2.272376
1.708409,1.869760
1.405534,1.460520
1.310085,1.494907
1.319467,1.390924
1.245190,1.354888
1.200843,1.310991
1.191747,1.299027
1.197713,1.302939
1.228081,1.422512
1.352707,1.447638
1.183488,1.306822
1.264656,1.328554
1.211359,1.395295
