# best iteration: (array([34]),)
371.034790,136.979858
5.887098,5.816675
4.058490,4.205280
3.743977,3.952467
3.599598,3.813909
3.486810,3.663188
3.364520,3.533070
3.187968,3.349923
2.822134,2.987937
2.131095,2.287657
1.572004,1.701026
1.425748,1.574474
1.563796,1.637194
1.415955,1.542502
1.481870,1.543046
1.404621,1.569243
1.389646,1.522601
1.384594,1.517098
1.378779,1.511243
1.414512,1.495147
1.363398,1.493338
1.357674,1.502865
1.402860,1.619907
1.327382,1.469100
1.444467,1.620349
1.298292,1.458798
1.279716,1.424981
1.255739,1.406710
1.230170,1.396232
1.285690,1.398135
1.202079,1.394650
1.196276,1.345643
1.170320,1.360390
1.160404,1.353767
1.210663,1.329542
1.172987,1.402078
1.150405,1.360220
1.151452,1.375826
1.152509,1.330550
1.177207,1.410188
