# best iteration: (array([18]),)
725.112915,389.561859
45.940701,42.055569
3.549423,4.417633
3.062140,3.833711
1.505301,1.810949
1.332531,1.470065
1.299189,1.421835
1.300854,1.414331
1.284233,1.406396
1.279307,1.404688
1.277400,1.401886
1.276154,1.399259
1.274251,1.397140
1.272208,1.395184
1.270522,1.393774
1.268542,1.392220
1.266517,1.390866
1.264230,1.389244
1.261217,1.387868
1.257650,1.391009
1.289352,1.449023
1.251771,1.406904
1.317567,1.416701
1.245742,1.424969
1.244939,1.424074
1.271639,1.474629
1.242486,1.434319
1.241009,1.432362
1.317637,1.521734
1.239295,1.434578
1.283096,1.472424
1.245985,1.456208
1.238139,1.437659
1.237789,1.437650
