# best iteration: (array([59]),)
1629976.500000,925840.562500
32.750011,30.279858
31.017241,28.051510
30.189209,27.058216
29.756104,26.580473
29.331806,26.113194
28.469820,25.045965
25.740988,22.181789
23.618961,20.033245
22.570383,19.001232
21.792837,18.282541
20.409313,17.055094
17.557327,14.598416
15.237204,12.649040
13.851043,11.484270
13.159196,10.844460
12.526741,10.293159
11.821495,9.748659
9.365485,8.000048
7.100040,6.181082
3.286033,3.308117
3.252203,3.561647
2.984622,3.059661
2.874983,2.947483
2.757130,2.841000
2.681081,2.758044
4.897806,4.234198
2.555783,2.632584
2.518596,2.600635
2.501770,2.583639
2.484162,2.566361
3.113075,2.722170
2.495408,2.566621
2.467780,2.544804
2.445352,2.525886
2.575434,5.365207
1.662757,1.721814
1.264756,1.346289
5.185069,3.409048
1.136694,1.195158
1.211130,1.392291
1.124510,1.186033
1.122832,1.183735
1.144674,1.372011
1.118364,1.182716
1.118655,1.182877
1.116014,1.182096
1.115843,1.180734
3.306561,3.067733
1.113599,1.179475
1.119038,1.189448
10.031317,6.881834
1.111643,1.178086
1.183326,1.256942
1.109597,1.176817
1.109793,1.176298
1.317886,1.514821
1.108028,1.175846
6.938669,11.490898
1.107366,1.175820
