-0.300000,10.968363
-0.299690,10.970821
-0.299380,10.973282
-0.299070,10.975746
-0.298760,10.978216
-0.298450,10.980686
-0.298140,10.983160
-0.297831,10.985641
-0.297521,10.988121
-0.297211,10.990608
-0.296901,10.993098
-0.296591,10.995590
-0.296281,10.998089
-0.295971,11.000590
-0.295661,11.003093
-0.295351,11.005600
-0.295041,11.008114
-0.294731,11.010629
-0.294421,11.013149
-0.294111,11.015669
-0.293801,11.018196
-0.293492,11.020727
-0.293182,11.023260
-0.292872,11.025797
-0.292562,11.028339
-0.292252,11.030884
-0.291942,11.033431
-0.291632,11.035982
-0.291322,11.038541
-0.291012,11.041100
-0.290702,11.043662
-0.290392,11.046229
-0.290082,11.048801
-0.289772,11.051376
-0.289462,11.053953
-0.289153,11.056536
-0.288843,11.059123
-0.288533,11.061710
-0.288223,11.064306
-0.287913,11.066903
-0.287603,11.069504
-0.287293,11.072107
-0.286983,11.074718
-0.286673,11.077333
-0.286363,11.079946
-0.286053,11.082568
-0.285743,11.085194
-0.285433,11.087818
-0.285124,11.090450
-0.284814,11.093089
-0.284504,11.095726
-0.284194,11.098373
-0.283884,11.101020
-0.283574,11.103670
-0.283264,11.106325
-0.282954,11.108985
-0.282644,11.111646
-0.282334,11.114315
-0.282024,11.116983
-0.281714,11.119661
-0.281404,11.122341
-0.281094,11.125023
-0.280785,11.127707
-0.280475,11.130401
-0.280165,11.133096
-0.279855,11.135792
-0.279545,11.138494
-0.279235,11.141201
-0.278925,11.143913
-0.278615,11.146627
-0.278305,11.149345
-0.277995,11.152069
-0.277685,11.154795
-0.277375,11.157524
-0.277065,11.160259
-0.276755,11.162998
-0.276446,11.165741
-0.276136,11.168489
-0.275826,11.171238
-0.275516,11.173992
-0.275206,11.176752
-0.274896,11.179517
-0.274586,11.182281
-0.274276,11.185055
-0.273966,11.187829
-0.273656,11.190609
-0.273346,11.193393
-0.273036,11.196178
-0.272726,11.198971
-0.272416,11.201768
-0.272107,11.204569
-0.271797,11.207374
-0.271487,11.210178
-0.271177,11.212994
-0.270867,11.215811
-0.270557,11.218632
-0.270247,11.221457
-0.269937,11.224285
