# Training inputs, Training outputs, Predictions
0.773552,0.105170,0.105184
0.114410,0.102649,0.102169
0.336610,0.101173,0.102140
-0.317734,0.101337,0.102205
-0.803442,0.103104,0.102677
-0.171052,0.103202,0.102170
0.409681,0.102198,0.102138
-0.019605,0.101243,0.102168
-0.445551,0.101737,0.102389
-0.455873,0.103183,0.102420
-0.632904,0.107140,0.116519
-0.657881,0.726851,0.819466
-0.325046,0.103683,0.102209
0.667670,0.101898,0.102134
0.270661,0.106897,0.106032
0.964448,0.105204,0.104895
-0.720159,0.535478,0.651026
0.739781,0.102146,0.102133
-0.972728,0.127873,0.127905
-0.981165,0.103472,0.102199
-0.215623,0.102802,0.102175
-0.959731,0.103435,0.102214
0.769545,0.104710,0.105187
-0.994745,0.101635,0.102198
-0.631190,0.115280,0.115115
-0.059352,0.102692,0.102168
0.161272,0.101722,0.102165
0.597069,0.102095,0.102135
-0.360549,0.102757,0.102237
0.362068,0.101403,0.102139
-0.244277,0.106377,0.105311
0.226980,0.102050,0.102309
0.465596,0.101960,0.102137
0.223792,0.101985,0.102145
-0.598769,0.104404,0.105061
0.458031,0.102627,0.102137
-0.445748,0.130358,0.123251
-0.596078,0.107181,0.104810
0.771787,0.101981,0.102133
0.737514,0.102798,0.102133
-0.550479,0.102028,0.103066
0.816816,0.101955,0.102133
-0.184978,0.101367,0.102171
-0.514884,0.102229,0.102687
-0.166737,0.101448,0.102170
-0.340469,0.119652,0.116710
0.269594,0.101622,0.102142
0.456443,0.107421,0.105237
0.471994,0.102494,0.102137
-0.241838,0.112461,0.111416
-0.717230,0.834081,0.577148
0.829959,0.101821,0.102133
-0.154703,0.102424,0.102169
-0.471495,0.101010,0.102474
-0.578967,0.103576,0.103783
0.007322,0.104201,0.104067
-0.915753,0.138765,0.141867
0.541251,0.102131,0.102135
-0.268863,0.102742,0.102185
-0.257906,0.101715,0.102182
-0.260657,0.103978,0.105793
-0.818351,0.102624,0.102566
-0.627093,0.518658,0.550583
0.715287,0.102394,0.102134
0.393378,0.102920,0.102138
0.903183,0.101905,0.102133
-0.210129,0.101606,0.102174
-0.188269,0.101792,0.102172
-0.042078,0.101784,0.101970
0.518462,0.101586,0.102136
-0.788729,0.215555,0.204730
0.993971,0.101359,0.102133
-0.393837,0.103049,0.102279
-0.038854,0.101596,0.102168
-0.761541,0.341985,0.385847
-0.725813,0.100532,0.106696
-0.775120,0.220356,0.229466
0.720020,0.103675,0.102134
0.821637,0.101865,0.102133
-0.887352,0.102658,0.102307
-0.819692,0.101987,0.102557
-0.555708,0.103168,0.103152
0.119537,0.103285,0.102988
0.578130,0.102610,0.102135
-0.177465,0.101649,0.102171
-0.015119,0.101340,0.101790
-0.489678,0.101867,0.102548
-0.221345,0.102439,0.102175
0.811732,0.103213,0.105150
-0.317877,0.113516,0.115013
0.207672,0.101953,0.102427
-0.747090,0.103111,0.104163
-0.141224,0.102065,0.102169
-0.706727,0.105887,0.114216
-0.438188,0.102616,0.102369
-0.238292,0.102563,0.102178
0.298334,0.101959,0.102141
-0.121443,0.102490,0.102169
-0.022231,0.101494,0.102168
-0.302743,0.102080,0.102197
0.793494,0.102528,0.102133
0.204138,0.102199,0.102148
0.542143,0.106835,0.105169
-0.410705,0.102850,0.102307
0.406402,0.104644,0.106086
-0.870335,0.144763,0.141736
0.117385,0.104770,0.105977
-0.803883,0.102739,0.102673
-0.908625,0.156356,0.144557
-0.680972,0.810314,0.793657
-0.868565,0.103423,0.102352
0.530168,0.102152,0.102135
-0.259396,0.102193,0.102182
0.978331,0.102349,0.102133
-0.095495,0.102169,0.102168
-0.637345,0.121164,0.121134
-0.719456,0.680053,0.532757
0.212748,0.105665,0.105985
