# best iteration: (array([58]),)
1213278.125000,266796.000000
16.417002,16.424179
14.693209,15.476602
14.222816,15.128259
13.879751,14.870459
13.862456,14.808388
13.496095,14.507345
12.556958,13.693782
10.663760,11.921520
9.842953,11.264872
9.049573,10.198449
10.204360,11.819169
40.200554,17.457375
4.540709,4.953971
4.004121,3.089965
6.148337,35.202129
1.946072,1.986400
1.767891,1.791397
1.589019,1.611222
1.427554,1.454118
1.362782,1.419056
1.268492,1.294061
1.236644,1.252621
1.221993,1.233512
1.212274,1.220522
1.190568,1.190458
4.316539,6.110982
16.384230,5.591641
1.159005,1.188775
1.140456,1.132447
2.336645,2.445714
1.221746,1.282690
1.195135,1.168753
1.173406,1.177739
1.148970,1.147183
1.259474,1.223194
1.191899,1.155778
1.128670,1.125540
1.131433,1.131100
1.127641,1.123484
1.125640,1.121053
1.125167,1.120011
1.124830,1.119249
1.124261,1.118915
1.123665,1.117849
1.122164,1.115618
1.121223,1.114925
6.712808,10.618252
1.648499,1.680167
1.616477,1.644539
1.121782,1.115720
1.116850,1.111708
1.116878,1.113974
1.454310,1.669103
1.112382,1.110115
1.114081,1.110287
11.959604,10.867515
1.110810,1.108450
1.109743,1.107922
1.138542,1.264792
