# best iteration: (array([38]),)
1127382.750000,608638.750000
6.794327,5.524252
6.477079,5.238822
6.310894,5.109899
6.228770,5.052315
6.190204,5.029176
6.183904,5.004068
6.071846,4.925492
5.972652,4.848306
6.033443,5.034260
5.459847,4.414438
5.060076,4.123189
4.264321,3.530378
4.121158,27.508905
2.795223,2.458814
2.529290,2.268919
2.354496,2.141420
3.696639,4.741276
2.133852,1.962925
2.069946,1.906873
2.401362,1.867977
1.900733,1.769486
8.627028,22.421467
2.368755,3.069392
1.291295,1.230467
1.196158,1.152668
2.921614,1.259807
1.443695,1.428431
1.157357,1.119746
1.121521,1.067267
1.099643,1.046968
1.094782,1.042699
1.090447,1.038609
1.102047,1.063262
1.087687,1.035493
1.086493,1.034536
1.087538,1.035667
1.146475,1.110330
1.085627,1.033579
51.114315,54.647884
