# best iteration: (array([23]),)
372551.406250,124803.742188
7.948656,6.764009
6.720650,5.621680
6.309098,5.298849
6.202499,5.232963
8.171311,6.739867
5.874077,4.954522
5.679138,4.802507
5.253946,4.443481
4.505336,3.797880
4.105185,3.495275
3.868809,3.293730
3.716232,3.754002
2.423712,2.259142
2.007843,1.939548
1.977623,2.937106
1.843166,1.801978
2.110397,2.294719
17.133457,11.763850
1.718680,1.666199
1.980734,1.894965
1.821060,1.769920
2.239403,1.965991
1.370676,1.340513
1.966594,1.878811
1.874946,1.805532
2.505704,2.068168
1.811743,1.746369
1.788740,1.731386
1.788268,1.731189
