# best iteration: (array([29]),)
37112.109375,2984.870605
6.399869,5.175455
6.037886,4.925573
6.108752,4.942063
5.716764,4.681642
5.504717,4.519578
5.080643,4.157329
8.283220,9.878339
4.314417,3.579684
3.874849,3.261146
3.290911,2.825772
2.529537,2.225682
1.776642,1.612429
1.236954,1.208573
1.152316,1.146886
1.272888,1.337296
1.113627,1.104212
14.225889,4.694389
1.088128,1.079846
1.082207,1.075029
1.079886,1.072920
1.380308,1.571571
1.078595,1.074036
1.077480,1.072979
1.077159,1.072668
1.091734,1.802216
1.076173,1.071349
1.075937,1.071324
1.075774,1.071220
1.075853,1.071114
6.624854,4.847962
1.917569,1.911386
1.978509,2.010822
1.916895,1.912307
1.924155,1.917874
