# best iteration: (array([39]),)
1009712.000000,547126.062500
5.807652,7.968084
5.707523,7.855042
5.633786,7.761443
5.577234,7.687784
5.499135,7.598648
5.483343,7.671014
5.339500,7.436731
5.213210,7.312535
5.104600,7.207724
4.954927,7.059725
16.701925,32.624340
4.437010,6.367663
4.173167,6.019048
3.438554,4.909913
2.831335,3.833087
2.165194,2.871988
1.747776,2.249507
1.596316,1.995507
1.512421,1.858295
1.447529,1.747292
119.992363,101.269432
1.272467,1.431408
1.199121,1.296827
1.849073,1.877687
1.114535,1.133589
13.315976,12.787867
1.094521,1.093259
1.086832,1.083869
5.872562,9.859373
2.046149,2.026044
2.665270,2.189540
1.101581,1.102153
1.083545,1.081369
3.912260,1.753481
1.080909,1.094051
1.079712,1.079682
1.973408,1.934373
1.460968,1.688914
1.086357,1.076885
1.077813,1.077801
1.077502,1.077789
1.077478,1.078245
1.080425,1.080393
1.076800,1.078031
1.076688,1.077532
1.093867,1.118401
1.076603,1.077348
1.076429,1.077041
1.093643,1.080268
