# best iteration: (array([39]),)
5200345.500000,3938634.000000
6.418693,5.316647
6.347510,5.213019
6.326003,5.190414
6.300404,5.170059
6.266311,5.144353
6.233511,5.118245
6.192378,5.079763
6.064932,4.954302
5.968500,4.877749
5.880411,4.809864
5.790162,4.731709
5.672712,4.628439
5.552763,4.496956
5.309072,4.302550
5.152437,4.178529
5.314511,4.170360
5.005147,4.034415
5.028536,4.048020
4.939846,3.958709
5.037948,4.045137
8.322879,12.102347
4.904388,3.899974
5.022285,4.010327
4.827299,3.831824
4.923739,3.918610
4.965009,6.644546
4.780199,3.792037
4.836031,3.840939
4.831612,3.839136
4.834826,3.932366
4.946242,3.929031
5.237746,3.871539
9.064549,13.954268
8.195746,3.943817
6.060966,3.840981
4.759265,3.802585
4.678283,3.715605
23.371191,5.220594
4.601791,3.653647
