# best iteration: (array([57]),)
2075259.875000,1053765.500000
42.205067,37.756920
37.742184,33.829575
35.261536,31.359571
34.205135,30.426870
32.848000,29.175282
30.865334,27.301580
26.408127,22.953342
23.316595,20.043127
19.485384,17.058842
16.260551,15.078223
15.474521,14.537947
14.624377,13.852407
14.006275,13.222176
13.495754,12.756095
12.993737,12.342159
11.818818,11.244513
6.093282,6.158965
3.929745,5.065042
2.694701,3.137833
2.476655,2.885048
2.215230,2.548605
1.875926,2.163691
1.759403,2.027982
10.200723,12.668121
1.474935,1.603852
1.510013,1.666519
1.389652,1.505950
1.360715,1.484093
1.352380,1.467426
1.326318,1.453240
1.294784,1.424269
1.271553,1.402588
1.253721,1.387233
1.285843,1.394200
1.216149,1.355117
1.203705,1.344633
1.188570,1.330956
1.180178,1.324885
1.214955,1.440468
1.167107,1.314084
1.678131,1.501435
1.157078,1.307472
1.154772,1.305708
1.150304,1.302482
1.147509,1.300669
1.146604,1.300507
1.142660,1.297468
1.142090,1.296975
1.362506,1.438145
1.138029,1.294433
1.138685,1.296339
1.844495,2.369993
1.134748,1.291681
1.132054,1.290449
1.307990,2.428501
1.131150,1.289800
1.131834,1.289094
1.199875,1.672907
1.130690,1.291332
