# best iteration: (array([59]),)
93701.632812,8241.434570
32.868401,28.993942
28.786648,25.136292
25.434912,21.769230
24.487089,20.851711
23.813433,20.234535
22.897884,19.370089
22.465860,21.210072
20.474056,17.382408
19.167051,16.489719
17.250538,15.178007
16.170301,14.636660
15.720236,14.319555
15.045314,13.807815
14.520482,13.408231
14.117685,13.079166
13.754276,12.690099
125.482201,84.801155
12.307285,11.450786
11.999327,11.164638
31.785927,11.804703
3.092252,3.806422
2.788436,3.449935
2.213018,2.696219
1.845105,2.174497
1.758226,2.069297
1.709693,1.996563
1.678760,1.960303
1.656088,1.934252
1.841570,2.227958
1.627113,1.904709
1.600179,1.878449
1.547192,1.826565
1.432436,1.699502
1.234877,1.509847
1.225407,1.459475
1.124704,1.399271
1.111812,1.386341
1.106064,1.378247
1.099633,1.373775
1.097028,1.369218
1.092640,1.366855
1.093244,1.380834
1.085386,1.359953
1.125822,1.377642
1.080349,1.354981
1.080850,1.359265
1.076711,1.352032
1.076531,1.350678
1.074457,1.350424
1.075236,1.358774
1.071890,1.349821
1.071988,1.349282
1.069923,1.349138
1.072735,1.348688
1.078681,1.364173
1.068740,1.348416
30.798697,15.406947
1.066407,1.346244
1.065796,1.346050
