# best iteration: (array([44]),)
932923.375000,499110.781250
33.934265,39.151592
33.599884,38.785763
33.295391,38.529842
32.905941,38.316212
32.575615,38.300877
32.024532,37.751217
31.358656,36.789570
30.610201,35.709972
29.755537,34.720951
27.760273,32.611259
24.671410,30.316816
23.345207,29.480190
20.942898,28.049742
16.762201,26.214907
9.147688,23.098364
4.771558,8.485518
3.814097,6.464900
2.708869,5.111323
2.640187,5.024160
2.598221,4.978993
2.534469,4.880681
2.491833,4.823385
2.459498,4.767521
2.508035,4.985766
2.398598,4.662836
2.344453,4.602804
2.389963,4.523040
2.241000,4.495250
2.230266,4.454646
2.246515,4.436904
2.191447,4.361651
2.179030,4.293140
2.175289,4.194659
2.149998,4.069332
2.105448,3.576877
1.974536,1.905272
1.911497,1.278722
1.898016,1.232459
1.893034,1.220410
1.888995,1.215318
1.920610,1.243828
1.893924,1.239510
1.996608,1.200010
1.882950,1.190855
1.877663,1.192504
1.875059,1.199215
1.873905,1.205614
1.871241,1.204512
4.584824,6.472640
