# best iteration: (array([49]),)
263473.000000,52258.601562
33.743427,39.504372
33.536228,39.298359
33.063202,38.846630
32.481228,38.483543
32.277832,38.274170
32.055656,38.010872
31.766994,37.604717
31.302061,36.884487
30.980385,36.323540
30.345926,35.356033
29.424419,34.208351
36.458923,51.275661
23.669968,28.790253
22.907591,28.645428
21.861742,28.156282
19.446842,26.108387
13.019841,20.599409
7.526954,13.834583
5.259580,8.915987
4.566948,7.131706
7.380314,6.954270
4.217507,6.331328
4.168574,6.229758
4.369035,6.388950
4.111481,6.160700
4.054984,6.055809
3.788197,5.696466
3.344918,5.521764
2.713661,4.879638
2.333369,4.495894
2.285377,4.393289
2.267564,4.341033
2.261850,4.291018
2.253370,4.255116
2.257013,4.587181
2.344203,4.207727
2.241364,4.191317
2.217087,4.207595
2.775765,10.265476
5.194813,6.246662
2.205312,4.116993
2.201663,4.155627
2.196296,4.127270
2.213014,4.195936
2.183222,4.077442
2.206980,4.005405
2.172971,3.996987
2.163256,4.003466
2.152852,3.966201
