# best iteration: (array([48]),)
1511464.250000,854361.500000
39.384785,45.305626
34.720303,39.303272
33.763004,38.686455
33.280933,38.505592
32.894356,38.268311
32.475510,37.918961
32.098793,37.521080
31.740078,37.058002
34.900917,46.584660
31.212633,36.376305
30.632034,35.486671
24.368225,28.105904
11.799731,14.808680
8.475831,8.959637
7.676883,7.323414
6.493539,6.225593
4.560737,6.445230
2.872025,5.691843
2.938019,5.753498
2.747849,5.522104
2.550876,5.317061
3.142803,6.086606
2.465102,5.223855
3.328052,5.980312
3.482491,5.542220
2.494223,5.305140
3.062867,5.993958
2.951121,6.259394
4.975739,7.402710
4.954789,6.816587
2.362675,5.186059
2.443974,5.695993
2.446805,5.341320
2.360432,5.215897
2.347497,5.175197
2.312885,5.148086
2.304669,5.140775
2.297134,5.134432
2.333427,5.172593
2.283244,5.132445
3.159357,5.261859
3.113179,5.234915
2.258515,5.140327
2.225508,5.115849
4.246109,5.365737
2.190017,5.124297
2.170374,5.118457
2.143182,5.113617
2.115291,5.114788
