# best iteration: (array([49]),)
758411.562500,393872.843750
33.914211,40.709698
32.509716,39.305454
32.056072,39.026924
31.767233,38.927429
31.471167,38.625397
54.645481,43.615150
30.429171,37.137432
29.306673,35.630112
27.055712,32.949341
24.353214,29.614101
24.755325,29.692272
22.746019,27.909922
22.038931,27.306116
20.782566,26.242805
17.361727,22.659609
11.595070,17.770699
4.533795,8.585529
3.147346,6.021792
4.215690,5.224152
2.694661,4.873239
2.625425,4.738502
2.623902,5.068236
2.545631,4.576476
5.420919,4.753511
2.486593,4.512550
2.521356,4.522558
11.884077,19.007977
2.350119,4.441093
2.309031,4.402821
2.299006,4.392751
2.267284,4.332232
2.262705,4.319811
3.645913,6.871750
2.236443,4.268620
2.228369,4.254297
2.220958,4.238711
2.211846,4.213986
2.199666,4.176068
2.317894,4.150847
2.152600,3.995990
2.461662,4.622112
2.093180,3.334036
2.083649,2.935293
8.557350,12.585945
1.973620,1.993463
1.976202,1.889007
1.978514,1.777951
2.164447,1.792431
1.995584,1.673851
